VolcanoID,V_Name,Country,Region,Subregion,Latitude,Longitude,PEI,H_active,VEI_Holoce,hazard,class,risk
302040,Vitim Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),53.7,113.3,2,0,No confirmed eruptions,,U-NHHR,
302050,Tunkin Depression,Russia,Kamchatka and Mainland Asia,Russia (southeastern),51.5,102.5,2,0,No confirmed eruptions,,U-NHHR,
302060,Oka Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),52.7,98.98,2,0,No confirmed eruptions,,U-NHHR,
302070,Azas Plateau,Russia,Kamchatka and Mainland Asia,Russia (southeastern),52.52,98.59999999999992,2,0,No confirmed eruptions,,U-NHHR,
303010,Taryatu-Chulutu,Mongolia,Kamchatka and Mainland Asia,Mongolia,48.17,99.7,3,0,Unknown VEI,,U-HR,
303020,Khanuy Gol,Mongolia,Kamchatka and Mainland Asia,Mongolia,48.67,102.75,3,0,No confirmed eruptions,,U-NHHR,
303030,Bus-Obo,Mongolia,Kamchatka and Mainland Asia,Mongolia,47.11999999999991,109.08,2,0,No confirmed eruptions,,U-NHHR,
303040,Dariganga Volcanic Field,Mongolia,Kamchatka and Mainland Asia,Mongolia,45.32999999999991,114.0,4,0,No confirmed eruptions,,U-NHHR,
303050,Middle Gobi,Mongolia,Kamchatka and Mainland Asia,Mongolia,45.28,106.7,3,0,No confirmed eruptions,,U-NHHR,
304010,Turfan,China,Kamchatka and Mainland Asia,China (western),42.89999999999991,89.25,5,0,Unknown VEI,,U-HR,
304020,Tianshan Volcanic Group,China,Kamchatka and Mainland Asia,China (western),42.5,82.5,2,0,Unknown VEI,,U-HR,
304030,Kunlun Volcanic Group,China,Kamchatka and Mainland Asia,China (western),35.52,80.2,2,1,2,,U-HHR,
304040,Unnamed,China,Kamchatka and Mainland Asia,China (western),35.85,91.7,2,0,No confirmed eruptions,,U-NHHR,
305010,Honggeertu,China,Kamchatka and Mainland Asia,China (eastern),41.46999999999991,113.0,5,0,No confirmed eruptions,,U-NHHR,
305011,Arshan,China,Kamchatka and Mainland Asia,China (eastern),47.5,120.7,3,0,Unknown VEI,,U-HR,
305020,Keluo Group,China,Kamchatka and Mainland Asia,China (eastern),49.36999999999991,125.92,4,0,No confirmed eruptions,,U-NHHR,
305030,Wudalianchi,China,Kamchatka and Mainland Asia,China (eastern),48.71999999999991,126.12,5,1,3,,U-HHR,
305040,Jingbo,China,Kamchatka and Mainland Asia,China (eastern),44.07999999999991,128.83,5,0,Unknown VEI,,U-HR,
305050,Longgang Group,China,Kamchatka and Mainland Asia,China (eastern),42.32999999999991,126.5,5,0,Unknown VEI,,U-HR,
305060,Changbaishan,China-North Korea,Kamchatka and Mainland Asia,China (eastern),41.97999999999991,128.08,3,1,7,,U-HHR,
306010,Xianjindao,North Korea,Kamchatka and Mainland Asia,Korea,41.32999999999991,128.0,4,0,No confirmed eruptions,,U-NHHR,
306020,Ch'uga-ryong,North Korea-South Korea,Kamchatka and Mainland Asia,Korea,38.32999999999991,127.33,5,0,No confirmed eruptions,,U-NHHR,
306030,Ulreung,South Korea,Kamchatka and Mainland Asia,Korea,37.5,130.87,3,0,6,,U-HR,
306040,Halla,South Korea,Kamchatka and Mainland Asia,Korea,33.3699999999999,126.53,4,0,Unknown VEI,,U-HR,
311010,Buldir,United States,Alaska,Aleutian Islands,52.35,175.911,1,0,No confirmed eruptions,,U-NHHR,
311020,Kiska,United States,Alaska,Aleutian Islands,52.103,177.602,1,1,3,1.0,,1.0
311030,Segula,United States,Alaska,Aleutian Islands,52.015,178.136,1,0,No confirmed eruptions,,U-NHHR,
311040,Davidof,United States,Alaska,Aleutian Islands,51.96999999999991,178.33,1,0,No confirmed eruptions,,U-NHHR,
311050,Little Sitkin,United States,Alaska,Aleutian Islands,51.95,178.543,1,1,1,,U-HHR,
311060,Semisopochnoi,United States,Alaska,Aleutian Islands,51.93,179.58,1,1,2,,U-HHR,
311070,Gareloi,United States,Alaska,Aleutian Islands,51.78999999999991,-178.794,1,1,3,1.0,,1.0
311080,Tanaga,United States,Alaska,Aleutian Islands,51.88499999999991,-178.145999999999,1,1,0,,U-HHR,
311090,Takawangha,United States,Alaska,Aleutian Islands,51.87299999999991,-178.006,1,1,Unknown VEI,,U-HHR,
311100,Bobrof,United States,Alaska,Aleutian Islands,51.909999999999904,-177.437999999999,1,0,No confirmed eruptions,,U-NHHR,
311110,Kanaga,United States,Alaska,Aleutian Islands,51.923,-177.168,1,1,2,1.0,,1.0
311111,Moffett,United States,Alaska,Aleutian Islands,51.944,-176.747,1,0,Unknown VEI,,U-HR,
311120,Great Sitkin,United States,Alaska,Aleutian Islands,52.076,-176.13,1,1,2,1.0,,1.0
311130,Kasatochi,United States,Alaska,Aleutian Islands,52.177,-175.508,2,1,4,,U-HHR,
311140,Koniuji,United States,Alaska,Aleutian Islands,52.21999999999991,-175.13,1,0,Unknown VEI,,U-HR,
311150,Sergief,United States,Alaska,Aleutian Islands,52.04999999999991,-174.949999999999,2,0,No confirmed eruptions,,U-NHHR,
311160,Atka,United States,Alaska,Aleutian Islands,52.332,-174.137,2,1,3,,U-HHR,
311161,Korovin,United States,Alaska,Aleutian Islands,52.381,-174.154,2,1,3,1.0,,1.0
311180,Seguam,United States,Alaska,Aleutian Islands,52.31499999999991,-172.509999999999,1,1,5,2.0,,1.0
311190,Amukta,United States,Alaska,Aleutian Islands,52.5,-171.252,1,1,3,1.0,,1.0
311200,Chagulak,United States,Alaska,Aleutian Islands,52.57699999999991,-171.13,1,0,No confirmed eruptions,,U-NHHR,
311210,Yunaska,United States,Alaska,Aleutian Islands,52.643,-170.628999999999,1,1,3,,U-HHR,
311220,Herbert,United States,Alaska,Aleutian Islands,52.74199999999991,-170.110999999999,1,0,No confirmed eruptions,,U-NHHR,
311230,Carlisle,United States,Alaska,Aleutian Islands,52.89399999999991,-170.054,1,1,Unknown VEI,,U-HHR,
311240,Cleveland,United States,Alaska,Aleutian Islands,52.825,-169.943999999999,1,1,3,2.0,,1.0
311241,Tana,United States,Alaska,Aleutian Islands,52.82999999999991,-169.77,1,0,No confirmed eruptions,,U-NHHR,
311250,Uliaga,United States,Alaska,Aleutian Islands,53.06499999999991,-169.77,1,0,No confirmed eruptions,,U-NHHR,
311260,Kagamil,United States,Alaska,Aleutian Islands,52.973999999999904,-169.72,1,1,Unknown VEI,,U-HHR,
311270,Vsevidof,United States,Alaska,Aleutian Islands,53.13,-168.693,1,1,3,,U-HHR,
311280,Recheschnoi,United States,Alaska,Aleutian Islands,53.156999999999904,-168.538999999999,1,0,No confirmed eruptions,,U-NHHR,
311290,Okmok,United States,Alaska,Aleutian Islands,53.43,-168.13,1,1,6,2.0,,1.0
311300,Bogoslof,United States,Alaska,Aleutian Islands,53.93,-168.03,2,1,3,2.0,,1.0
311310,Makushin,United States,Alaska,Aleutian Islands,53.89099999999991,-166.923,2,1,5,1.0,,1.0
311320,Akutan,United States,Alaska,Aleutian Islands,54.134,-165.985999999999,2,1,5,2.0,,1.0
311340,Westdahl,United States,Alaska,Aleutian Islands,54.518,-164.65,2,1,4,2.0,,1.0
311350,Fisher,United States,Alaska,Aleutian Islands,54.64999999999991,-164.43,1,1,6,3.0,,1.0
311360,Shishaldin,United States,Alaska,Aleutian Islands,54.756,-163.97,2,1,3,2.0,,1.0
311370,Isanotski,United States,Alaska,Aleutian Islands,54.765,-163.723,2,0,No confirmed eruptions,,U-NHHR,
311380,Roundtop,United States,Alaska,Aleutian Islands,54.79999999999991,-163.589,2,0,5,,U-HR,
311390,Amak,United States,Alaska,Aleutian Islands,55.42399999999991,-163.149,2,1,Unknown VEI,,U-HHR,
312010,Frosty,United States,Alaska,Alaska Peninsula,55.082,-162.813999999999,2,0,No confirmed eruptions,,U-NHHR,
312011,Dutton,United States,Alaska,Alaska Peninsula,55.16799999999991,-162.271999999999,2,0,No confirmed eruptions,,U-NHHR,
312020,Emmons Lake,United States,Alaska,Alaska Peninsula,55.341,-162.079,2,0,No confirmed eruptions,,U-NHHR,
312030,Pavlof,United States,Alaska,Alaska Peninsula,55.42,-161.887,2,1,4,2.0,,1.0
312040,Pavlof Sister,United States,Alaska,Alaska Peninsula,55.453,-161.842999999999,2,0,No confirmed eruptions,,U-NHHR,
312050,Dana,United States,Alaska,Alaska Peninsula,55.64099999999991,-161.214,2,0,5,,U-HR,
312051,Stepovak Bay 2,United States,Alaska,Alaska Peninsula,55.912999999999904,-160.041,2,0,No confirmed eruptions,,U-NHHR,
312052,Stepovak Bay 3,United States,Alaska,Alaska Peninsula,55.929,-160.002,2,0,No confirmed eruptions,,U-NHHR,
312053,Stepovak Bay 4,United States,Alaska,Alaska Peninsula,55.954,-159.954,2,0,No confirmed eruptions,,U-NHHR,
312060,Kupreanof,United States,Alaska,Alaska Peninsula,56.011,-159.797,2,1,1,,U-HHR,
312070,Veniaminof,United States,Alaska,Alaska Peninsula,56.17,-159.38,2,1,6,2.0,,1.0
312080,Black Peak,United States,Alaska,Alaska Peninsula,56.552,-158.785,2,0,6,,U-HR,
312090,Aniakchak,United States,Alaska,Alaska Peninsula,56.88,-158.169999999999,2,1,6,,U-HHR,
312100,Yantarni,United States,Alaska,Alaska Peninsula,57.01899999999991,-157.185,1,0,5,,U-HR,
312110,Chiginagak,United States,Alaska,Alaska Peninsula,57.13499999999991,-156.99,1,1,2,,U-HHR,
312120,Kialagvik,United States,Alaska,Alaska Peninsula,57.203,-156.745,1,0,No confirmed eruptions,,U-NHHR,
312130,Ugashik-Peulik,United States,Alaska,Alaska Peninsula,57.75099999999991,-156.367999999999,1,1,3,,U-HHR,
312131,Ukinrek Maars,United States,Alaska,Alaska Peninsula,57.832,-156.509999999999,2,1,3,,U-HHR,
312132,Unnamed,United States,Alaska,Alaska Peninsula,57.86999999999991,-155.419999999999,1,0,No confirmed eruptions,,U-NHHR,
312140,Martin,United States,Alaska,Alaska Peninsula,58.17199999999991,-155.360999999999,2,1,Unknown VEI,,U-HHR,
312150,Mageik,United States,Alaska,Alaska Peninsula,58.195,-155.252999999999,2,0,Unknown VEI,,U-HR,
312160,Trident,United States,Alaska,Alaska Peninsula,58.23599999999991,-155.099999999999,1,1,3,2.0,,1.0
312170,Katmai,United States,Alaska,Alaska Peninsula,58.28,-154.962999999999,1,1,3,,U-HHR,
312180,Novarupta,United States,Alaska,Alaska Peninsula,58.27,-155.157,2,1,6,,U-HHR,
312190,Griggs,United States,Alaska,Alaska Peninsula,58.35399999999991,-155.092,2,0,Unknown VEI,,U-HR,
312200,Snowy Mountain,United States,Alaska,Alaska Peninsula,58.33599999999991,-154.681999999999,2,1,Unknown VEI,,U-HHR,
312210,Denison,United States,Alaska,Alaska Peninsula,58.41799999999991,-154.449,1,0,No confirmed eruptions,,U-NHHR,
312220,Steller,United States,Alaska,Alaska Peninsula,58.43,-154.4,1,0,No confirmed eruptions,,U-NHHR,
312230,Kukak,United States,Alaska,Alaska Peninsula,58.453,-154.354999999999,1,0,No confirmed eruptions,,U-NHHR,
312250,Kaguyak,United States,Alaska,Alaska Peninsula,58.60799999999991,-154.027999999999,1,0,5,,U-HR,
312260,Fourpeaked,United States,Alaska,Alaska Peninsula,58.77,-153.672,1,1,2,,U-HHR,
312270,Douglas,United States,Alaska,Alaska Peninsula,58.85499999999991,-153.542,1,0,No confirmed eruptions,,U-NHHR,
313010,Augustine,United States,Alaska,Alaska (southwestern),59.363,-153.43,2,1,4,3.0,,2.0
313020,Iliamna,United States,Alaska,Alaska (southwestern),60.031999999999904,-153.09,2,1,4,3.0,,2.0
313030,Redoubt,United States,Alaska,Alaska (southwestern),60.48499999999991,-152.741999999999,2,1,3,3.0,,2.0
313040,Spurr,United States,Alaska,Alaska (southwestern),61.29899999999991,-152.251,2,1,4,,U-HHR,
313050,Hayes,United States,Alaska,Alaska (southwestern),61.64,-152.411,1,0,5,,U-HR,
314010,St. Paul Island,United States,Alaska,Alaska (western),57.18,-170.3,2,0,Unknown VEI,,U-HR,
314020,Nunivak Island,United States,Alaska,Alaska (western),60.02,-166.33,2,0,No confirmed eruptions,,U-NHHR,
314030,Ingakslugwat Hills,United States,Alaska,Alaska (western),61.43,-164.47,2,0,No confirmed eruptions,,U-NHHR,
314040,St. Michael,United States,Alaska,Alaska (western),63.45,-162.12,2,0,No confirmed eruptions,,U-NHHR,
314050,Kookooligit Mountains,United States,Alaska,Alaska (western),63.6,-170.43,2,0,No confirmed eruptions,,U-NHHR,
314060,Imuruk Lake,United States,Alaska,Alaska (western),65.59999999999991,-163.919999999999,1,0,Unknown VEI,,U-HR,
315001,Buzzard Creek,United States,Alaska,Alaska (eastern),64.06999999999991,-148.419999999999,2,0,2,,U-HR,
315010,Sanford,United States,Alaska,Alaska (eastern),62.21999999999991,-144.13,2,0,No confirmed eruptions,,U-NHHR,
315020,Wrangell,United States,Alaska,Alaska (eastern),62.0,-144.02,2,1,4,1.0,,1.0
315021,Gordon,United States,Alaska,Alaska (eastern),62.13,-143.08,2,0,No confirmed eruptions,,U-NHHR,
315030,Churchill,United States,Alaska,Alaska (eastern),61.38,-141.75,1,0,6,,U-HR,
315040,Edgecumbe,United States,Alaska,Alaska (eastern),57.04999999999991,-135.75,2,0,Unknown VEI,,U-HR,
315050,Duncan Canal,United States,Alaska,Alaska (eastern),56.5,-133.099999999999,2,0,No confirmed eruptions,,U-NHHR,
315060,Tlevak Strait-Suemez Is.,United States,Alaska,Alaska (eastern),55.25,-133.3,2,0,No confirmed eruptions,,U-NHHR,
315070,Behm Canal-Rudyerd Bay,United States,Alaska,Alaska (eastern),55.32,-131.05,2,0,No confirmed eruptions,,U-NHHR,
320010,Fort Selkirk,Canada,Canada and Western USA,Canada,62.93,-137.38,2,0,No confirmed eruptions,,U-NHHR,
320020,Alligator Lake,Canada,Canada and Western USA,Canada,60.42,-135.419999999999,2,0,No confirmed eruptions,,U-NHHR,
320030,Atlin Volcanic Field,Canada,Canada and Western USA,Canada,59.68,-133.319999999999,2,0,No confirmed eruptions,,U-NHHR,
320031,Tuya Volcanic Field,Canada,Canada and Western USA,Canada,59.36999999999991,-130.58,2,0,No confirmed eruptions,,U-NHHR,
320040,Heart Peaks,Canada,Canada and Western USA,Canada,58.6,-131.97,2,0,No confirmed eruptions,,U-NHHR,
320050,Level Mountain,Canada,Canada and Western USA,Canada,58.42,-131.349999999999,2,0,No confirmed eruptions,,U-NHHR,
320060,Edziza,Canada,Canada and Western USA,Canada,57.71999999999991,-130.63,2,0,3,,U-HR,
320070,Spectrum Range,Canada,Canada and Western USA,Canada,57.43,-130.68,2,0,No confirmed eruptions,,U-NHHR,
320080,Hoodoo Mountain,Canada,Canada and Western USA,Canada,56.78,-131.28,2,0,0,,U-HR,
320090,Iskut-Unuk River Cones,Canada,Canada and Western USA,Canada,56.57999999999991,-130.55,2,1,Unknown VEI,,U-HHR,
320100,Tseax River Cone,Canada,Canada and Western USA,Canada,55.11999999999991,-128.9,2,1,Unknown VEI,,U-HHR,
320110,Crow Lagoon,Canada,Canada and Western USA,Canada,54.7,-130.229999999999,2,0,No confirmed eruptions,,U-NHHR,
320120,Milbanke Sound Group,Canada,Canada and Western USA,Canada,52.5,-128.729999999999,2,0,No confirmed eruptions,,U-NHHR,
320130,Satah Mountain,Canada,Canada and Western USA,Canada,52.46999999999991,-124.7,2,0,No confirmed eruptions,,U-NHHR,
320140,Nazko,Canada,Canada and Western USA,Canada,52.89999999999991,-123.73,2,0,Unknown VEI,,U-HR,
320150,Wells Gray-Clearwater,Canada,Canada and Western USA,Canada,52.32999999999991,-120.569999999999,2,1,Unknown VEI,,U-HHR,
320160,Silverthrone,Canada,Canada and Western USA,Canada,51.43,-126.3,2,0,No confirmed eruptions,,U-NHHR,
320170,Bridge River Cones,Canada,Canada and Western USA,Canada,50.79999999999991,-123.4,2,0,No confirmed eruptions,,U-NHHR,
320180,Meager,Canada,Canada and Western USA,Canada,50.63,-123.5,2,0,5,,U-HR,
320190,Garibaldi Lake,Canada,Canada and Western USA,Canada,49.92,-123.03,4,0,No confirmed eruptions,,U-NHHR,
320200,Garibaldi,Canada,Canada and Western USA,Canada,49.85,-123.0,3,0,3,,U-HR,
320811,Cayley Volcanic Field,Canada,Canada and Western USA,Canada,50.11999999999991,-123.28,1,0,No confirmed eruptions,,U-NHHR,
321010,Baker,United States,Canada and Western USA,USA (Washington),48.777,-121.813,3,1,3,2.0,,2.0
321020,Glacier Peak,United States,Canada and Western USA,USA (Washington),48.112,-121.113,3,1,4,,U-HHR,
321030,Rainier,United States,Canada and Western USA,USA (Washington),46.853,-121.76,3,1,4,3.0,,2.0
321040,Adams,United States,Canada and Western USA,USA (Washington),46.206,-121.489999999999,2,0,2,1.0,,1.0
321050,St. Helens,United States,Canada and Western USA,USA (Washington),46.2,-122.18,3,1,6,3.0,,2.0
321060,West Crater,United States,Canada and Western USA,USA (Washington),45.88,-122.08,3,0,2,,U-HR,
321070,Indian Heaven,United States,Canada and Western USA,USA (Washington),45.93,-121.819999999999,3,0,Unknown VEI,,U-HR,
322010,Hood,United States,Canada and Western USA,USA (Oregon),45.374,-121.694999999999,3,1,2,,U-HHR,
322020,Jefferson,United States,Canada and Western USA,USA (Oregon),44.67399999999991,-121.8,2,0,Unknown VEI,,U-HR,
322030,Blue Lake Crater,United States,Canada and Western USA,USA (Oregon),44.411,-121.774,2,0,Unknown VEI,,U-HR,
322040,Sand Mountain Field,United States,Canada and Western USA,USA (Oregon),44.38,-121.93,2,0,2,1.0,,1.0
322060,Belknap,United States,Canada and Western USA,USA (Oregon),44.284999999999904,-121.840999999999,2,0,2,,U-HR,
322070,North Sister Field,United States,Canada and Western USA,USA (Oregon),44.17,-121.77,2,0,2,1.0,,1.0
322090,Bachelor,United States,Canada and Western USA,USA (Oregon),43.97899999999991,-121.688,2,0,Unknown VEI,,U-HR,
322100,Davis Lake,United States,Canada and Western USA,USA (Oregon),43.57,-121.819999999999,2,0,Unknown VEI,,U-HR,
322110,Newberry,United States,Canada and Western USA,USA (Oregon),43.722,-121.229,2,0,4,1.0,,1.0
322120,Devils Garden,United States,Canada and Western USA,USA (Oregon),43.512,-120.861,2,0,No confirmed eruptions,,U-NHHR,
322150,Cinnamon Butte,United States,Canada and Western USA,USA (Oregon),43.241,-122.108,2,0,No confirmed eruptions,,U-NHHR,
322160,Crater Lake,United States,Canada and Western USA,USA (Oregon),42.93,-122.12,2,0,7,,U-HR,
322170,Diamond Craters,United States,Canada and Western USA,USA (Oregon),43.1,-118.75,2,0,4,,U-HR,
322190,Jordan Craters,United States,Canada and Western USA,USA (Oregon),43.14699999999991,-117.459999999999,2,0,2,,U-HR,
323010,Shasta,United States,Canada and Western USA,USA (California),41.40899999999991,-122.193,2,1,4,3.0,,2.0
323020,Medicine Lake,United States,Canada and Western USA,USA (California),41.61099999999991,-121.554,2,0,3,1.0,,1.0
323050,Silver Lake,United States,Canada and Western USA,USA (California),40.731,-121.840999999999,2,0,No confirmed eruptions,,U-NHHR,
323080,Lassen Volcanic Center,United States,Canada and Western USA,USA (California),40.49199999999991,-121.508,2,1,3,,U-HHR,
323100,Clear Lake,United States,Canada and Western USA,USA (California),38.96999999999991,-122.77,5,0,No confirmed eruptions,,U-NHHR,
323110,Mono Lake Volcanic Field,United States,Canada and Western USA,USA (California),38.0,-119.03,2,1,Unknown VEI,,U-HHR,
323120,Mono Craters,United States,Canada and Western USA,USA (California),37.88,-119.0,2,0,4,,U-HR,
323130,Inyo Craters,United States,Canada and Western USA,USA (California),37.692,-119.02,3,0,4,,U-HR,
323150,Mammoth Mountain,United States,Canada and Western USA,USA (California),37.631,-119.032,3,0,2,,U-HR,
323160,Ubehebe Craters,United States,Canada and Western USA,USA (California),37.02,-117.45,2,0,Unknown VEI,,U-HR,
323170,Golden Trout Creek,United States,Canada and Western USA,USA (California),36.35799999999991,-118.319999999999,2,0,Unknown VEI,,U-HR,
323180,Coso Volcanic Field,United States,Canada and Western USA,USA (California),36.03,-117.819999999999,2,0,No confirmed eruptions,,U-NHHR,
323190,Lavic Lake,United States,Canada and Western USA,USA (California),34.75,-116.625,3,0,No confirmed eruptions,,U-NHHR,
323200,Salton Buttes,United States,Canada and Western USA,USA (California),33.2,-115.62,3,0,Unknown VEI,,U-HR,
324010,Shoshone Lava Field,United States,Canada and Western USA,USA (Idaho),43.18,-114.349999999999,2,0,0,,U-HR,
324020,Craters of the Moon,United States,Canada and Western USA,USA (Idaho),43.42,-113.5,2,0,0,1.0,,1.0
324030,Wapi Lava Field,United States,Canada and Western USA,USA (Idaho),42.88,-113.22,2,0,2,,U-HR,
324040,Hell's Half Acre,United States,Canada and Western USA,USA (Idaho),43.5,-112.45,2,0,0,,U-HR,
325010,Yellowstone,United States,Canada and Western USA,USA (Wyoming),44.43,-110.67,2,0,Unknown VEI,,U-HR,
326010,Soda Lakes,United States,Canada and Western USA,USA (Nevada),39.53,-118.87,4,0,No confirmed eruptions,,U-NHHR,
327040,Markagunt Plateau,United States,Canada and Western USA,USA (Utah),37.57999999999991,-112.67,2,0,Unknown VEI,,U-HR,
327050,Black Rock Desert,United States,Canada and Western USA,USA (Utah),38.96999999999991,-112.5,3,0,Unknown VEI,,U-HR,
327110,Carrizozo,United States,Canada and Western USA,USA (New Mexico),33.78,-105.93,2,0,Unknown VEI,,U-HR,
327120,Zuni-Bandera,United States,Canada and Western USA,USA (New Mexico),34.7999999999999,-108.0,2,0,0,,U-HR,
328010,Dotsero,United States,Canada and Western USA,USA (Colorado),39.661,-107.035,3,0,2,,U-HR,
329010,Uinkaret Field,United States,Canada and Western USA,USA (Arizona),36.38,-113.13,2,0,1,,U-HR,
329020,Sunset Crater,United States,Canada and Western USA,USA (Arizona),35.3699999999999,-111.5,4,0,4,,U-HR,
331010,Endeavour Ridge,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (northern),47.95,-129.099999999999,1,0,0,,U-HR,
331011,Cobb Segment,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (northern),46.88,-129.33,1,0,Unknown VEI,,U-HR,
331020,CoAxial Segment,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (northern),46.52,-129.58,1,1,0,,U-HHR,
331021,Axial Seamount,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (northern),45.95,-130.0,1,1,0,,U-HHR,
331030,Cleft Segment,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (northern),44.82999999999991,-130.3,1,1,0,,U-HHR,
331031,North Gorda Ridge,United States,Hawaii and Pacific Ocean,Pacific Ocean (northern),42.67,-126.78,1,1,0,,U-HHR,
331040,Escanaba Segment,United States,Hawaii and Pacific Ocean,Pacific Ocean (northern),40.97999999999991,-127.5,1,0,0,,U-HR,
331050,Unnamed,United States,Hawaii and Pacific Ocean,Pacific Ocean (northern),31.75,-124.25,1,0,No confirmed eruptions,,U-NHHR,
332000,Loihi,United States,Hawaii and Pacific Ocean,Hawaiian Islands,18.92,-155.27,2,1,0,,U-HHR,
332010,Kilauea,United States,Hawaii and Pacific Ocean,Hawaiian Islands,19.4209999999999,-155.287,3,1,4,1.0,,1.0
332020,Mauna Loa,United States,Hawaii and Pacific Ocean,Hawaiian Islands,19.475,-155.608,2,1,2,1.0,,1.0
332030,Mauna Kea,United States,Hawaii and Pacific Ocean,Hawaiian Islands,19.82,-155.47,2,0,Unknown VEI,,U-HR,
332040,Hualalai,United States,Hawaii and Pacific Ocean,Hawaiian Islands,19.692,-155.87,5,1,2,1.0,,2.0
332060,Haleakala,United States,Hawaii and Pacific Ocean,Hawaiian Islands,20.7079999999999,-156.25,4,1,Unknown VEI,,U-HHR,
332080,Unnamed,United States,Hawaii and Pacific Ocean,Hawaiian Islands,21.75,-158.75,2,0,No confirmed eruptions,,U-NHHR,
332090,Unnamed,United States,Hawaii and Pacific Ocean,Hawaiian Islands,23.5799999999999,-163.83,1,1,0,,U-HHR,
333010,Teahitia,France,Hawaii and Pacific Ocean,Pacific Ocean (central),-17.57,-148.849999999999,2,1,0,1.0,,1.0
333020,Rocard,France,Hawaii and Pacific Ocean,Pacific Ocean (central),-17.6419999999999,-148.599999999999,2,1,0,,U-HHR,
333030,Moua Pihaa,France,Hawaii and Pacific Ocean,Pacific Ocean (central),-18.32,-148.669999999999,2,1,0,,U-HHR,
333040,Mehetia,France,Hawaii and Pacific Ocean,Pacific Ocean (central),-17.87,-148.069999999999,2,0,No confirmed eruptions,,U-NHHR,
333050,Adams Seamount,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (central),-25.37,-129.27,1,0,0,1.0,,1.0
333060,Macdonald,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (central),-28.98,-140.25,1,1,0,1.0,,1.0
334020,Northern EPR-Segment RO2,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (eastern),16.55,-105.319999999999,1,0,0,,U-HR,
334021,Northern EPR-Segment RO3,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (eastern),15.83,-105.43,1,0,0,,U-HR,
334040,Unnamed,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (eastern),10.73,-103.58,1,1,0,,U-HHR,
334050,Unnamed,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (eastern),9.83,-104.3,1,1,0,1.0,,1.0
334070,Gal?pagos Rift,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (eastern),0.792,-86.15,1,1,0,,U-HHR,
334100,Unnamed,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (eastern),-8.27,-107.95,1,1,0,,U-HHR,
334120,Southern EPR-Segment K,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (eastern),-17.436,-113.206,1,1,0,1.0,,1.0
334130,Southern EPR-Segment J,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (eastern),-18.175,-113.349999999999,1,1,0,,U-HHR,
334140,Southern EPR-Segment I,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (eastern),-18.53,-113.42,1,1,0,,U-HHR,
335010,Antipodes Island,New Zealand,Hawaii and Pacific Ocean,Pacific Ocean (southern),-49.68,178.77,1,0,No confirmed eruptions,,U-NHHR,
335020,Unnamed,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (southern),-53.89999999999991,-140.3,1,0,No confirmed eruptions,,U-NHHR,
335030,Unnamed,Undersea Features,Hawaii and Pacific Ocean,Pacific Ocean (southern),-55.96999999999991,-143.169999999999,1,0,No confirmed eruptions,,U-NHHR,
341000,Prieto Cerro,Mexico,M?xico and Central America,M?xico,32.4179999999999,-115.305,5,0,No confirmed eruptions,,U-NHHR,
341001,Pinacate,Mexico,M?xico and Central America,M?xico,31.7719999999999,-113.498,2,0,No confirmed eruptions,,U-NHHR,
341002,San Quint?n Volcanic Field,Mexico,M?xico and Central America,M?xico,30.468,-115.996,4,0,No confirmed eruptions,,U-NHHR,
341003,San Luis Isla,Mexico,M?xico and Central America,M?xico,29.9699999999999,-114.4,2,0,No confirmed eruptions,,U-NHHR,
341004,Jaraguay Volcanic Field,Mexico,M?xico and Central America,M?xico,29.3299999999999,-114.5,2,0,No confirmed eruptions,,U-NHHR,
341005,Coronado,Mexico,M?xico and Central America,M?xico,29.0799999999999,-113.513,2,0,No confirmed eruptions,,U-NHHR,
341006,Guadalupe,Mexico,M?xico and Central America,M?xico,29.07,-118.28,1,0,No confirmed eruptions,,U-NHHR,
341007,San Borja Volcanic Field,Mexico,M?xico and Central America,M?xico,28.5,-113.75,2,0,No confirmed eruptions,,U-NHHR,
341008,Unnamed,Mexico,M?xico and Central America,M?xico,28.0,-115.0,2,0,No confirmed eruptions,,U-NHHR,
341010,Tres V?rgenes,Mexico,M?xico and Central America,M?xico,27.4699999999999,-112.590999999999,2,0,No confirmed eruptions,,U-NHHR,
